Date,USA IMI/INDUSTRIALS
7/9/1998,528.3664399
7/10/1998,526.8244651
7/13/1998,525.253385
7/14/1998,530.9355445
7/15/1998,528.3199246
7/16/1998,531.047732
7/17/1998,532.1983487
7/20/1998,529.5643986
7/21/1998,521.9769264
7/22/1998,517.4846256
7/23/1998,506.7246609
7/24/1998,504.4740719
7/27/1998,504.2499065
7/28/1998,498.4827682
7/29/1998,494.816541
7/30/1998,500.6174683
7/31/1998,491.0149118
8/3/1998,488.4712609
8/4/1998,471.6542247
8/5/1998,472.5102746
8/6/1998,478.0419679
8/7/1998,481.2167808
8/10/1998,477.6665364
8/11/1998,470.2793565
8/12/1998,479.2576038
8/13/1998,472.9686467
8/14/1998,469.3797401
8/17/1998,474.5802529
8/18/1998,482.1391726
8/19/1998,479.6242212
8/20/1998,477.1379862
8/21/1998,470.7857588
8/24/1998,471.1937278
8/25/1998,472.8466351
8/26/1998,465.8330536
8/27/1998,448.3196239
8/28/1998,442.6308166
8/31/1998,416.4671028
9/1/1998,427.3565271
9/2/1998,424.9653395
9/3/1998,416.6795005
9/4/1998,415.0453144
9/7/1998,415.0453144
9/8/1998,436.7212778
9/9/1998,429.9009551
9/10/1998,416.2457733
9/11/1998,424.4828816
9/14/1998,432.9621932
9/15/1998,433.9366556
9/16/1998,439.5807117
9/17/1998,430.885668
9/18/1998,430.6081762
9/21/1998,430.06651
9/22/1998,435.2603987
9/23/1998,449.4446438
9/24/1998,442.0171132
9/25/1998,443.6133744
9/28/1998,445.9720711
9/29/1998,443.7272352
9/30/1998,432.506264
10/1/1998,414.8323668
10/2/1998,417.9123774
10/5/1998,407.3245303
10/6/1998,407.6727432
10/7/1998,402.763756
10/8/1998,389.1463005
10/9/1998,400.3350391
10/12/1998,408.649202
10/13/1998,408.3368924
10/14/1998,413.2437845
10/15/1998,430.7075002
10/16/1998,439.1088347
10/19/1998,445.2664323
10/20/1998,449.7078544
10/21/1998,451.9100716
10/22/1998,457.9974848
10/23/1998,455.483952
10/26/1998,456.2857838
10/27/1998,456.5142128
10/28/1998,454.7437527
10/29/1998,461.3937086
10/30/1998,469.8783667
11/2/1998,477.2660715
11/3/1998,477.9577394
11/4/1998,482.5313182
11/5/1998,489.197358
11/6/1998,490.0811874
11/9/1998,485.2928332
11/10/1998,482.4314176
11/11/1998,476.7294199
11/12/1998,476.8548336
11/13/1998,479.991947
11/16/1998,484.5792712
11/17/1998,484.6260664
11/18/1998,487.7906072
11/19/1998,491.265913
11/20/1998,492.8041964
11/23/1998,500.2547259
11/24/1998,499.5531123
11/25/1998,498.8269849
11/26/1998,498.8269849
11/27/1998,498.2235499
11/30/1998,489.0616965
12/1/1998,492.10087
12/2/1998,486.3925201
12/3/1998,477.427863
12/4/1998,485.7564437
12/7/1998,489.7136126
12/8/1998,487.9271018
12/9/1998,487.7219672
12/10/1998,480.5245107
12/11/1998,477.6763298
12/14/1998,467.8610417
12/15/1998,475.7123936
12/16/1998,473.0314236
12/17/1998,480.4692627
12/18/1998,484.7745004
12/21/1998,489.5117807
12/22/1998,489.7977732
12/23/1998,495.9508671
12/24/1998,496.8775549
12/25/1998,496.8775549
12/28/1998,499.9913276
12/29/1998,506.1290618
12/30/1998,505.6771862
12/31/1998,511.4395236
1/1/1999,511.4395236
1/4/1999,507.9047411
1/5/1999,514.3936667
1/6/1999,524.0793239
1/7/1999,519.6331688
1/8/1999,522.1882343
1/11/1999,515.3877206
1/12/1999,506.1112755
1/13/1999,501.2008368
1/14/1999,495.7504912
1/15/1999,507.2230318
1/18/1999,507.2230318
1/19/1999,507.5829146
1/20/1999,505.1403512
1/21/1999,499.4261357
1/22/1999,494.840368
1/25/1999,501.0684873
1/26/1999,505.1252219
1/27/1999,501.3066978
1/28/1999,506.6157704
1/29/1999,514.2199457
2/1/1999,511.5576562
2/2/1999,508.3025233
2/3/1999,514.0696621
2/4/1999,509.8347513
2/5/1999,506.1616202
2/8/1999,502.6657703
2/9/1999,495.3237304
2/10/1999,496.9153084
2/11/1999,504.0117349
2/12/1999,495.2929742
2/15/1999,495.2929742
2/16/1999,498.7519938
2/17/1999,495.5604609
2/18/1999,497.5668215
2/19/1999,498.4807595
2/22/1999,510.0375862
2/23/1999,508.3571254
2/24/1999,503.3985806
2/25/1999,499.1257728
2/26/1999,497.8061591
3/1/1999,499.0507606
3/2/1999,497.4092918
3/3/1999,493.9449151
3/4/1999,499.8643498
3/5/1999,508.7617838
3/8/1999,509.0765099
3/9/1999,509.5064627
3/10/1999,509.6749492
3/11/1999,513.2949013
3/12/1999,513.3259259
3/15/1999,518.9373938
3/16/1999,517.713608
3/17/1999,513.0060645
3/18/1999,517.7395745
3/19/1999,517.0237728
3/22/1999,512.5289667
3/23/1999,499.2169653
3/24/1999,501.6308173
3/25/1999,508.375623
3/26/1999,506.3983724
3/29/1999,516.3715671
3/30/1999,516.1867931
3/31/1999,512.3361392
4/1/1999,514.8276947
4/2/1999,514.8276947
4/5/1999,524.1758402
4/6/1999,519.4725632
4/7/1999,520.3806885
4/8/1999,520.3920751
4/9/1999,521.1533323
4/12/1999,530.8983219
4/13/1999,531.7203017
4/14/1999,540.2433578
4/15/1999,547.529027
4/16/1999,549.629024
4/19/1999,546.5085526
4/20/1999,545.9342272
4/21/1999,556.6898775
4/22/1999,557.8832394
4/23/1999,558.7554671
4/26/1999,561.0519113
4/27/1999,561.4724833
4/28/1999,564.155792
4/29/1999,561.0110755
4/30/1999,556.3836304
5/3/1999,565.342613
5/4/1999,564.4531343
5/5/1999,570.4072928
5/6/1999,568.4839823
5/7/1999,574.4499197
5/10/1999,572.9855691
5/11/1999,578.9910079
5/12/1999,576.414407
5/13/1999,574.0731125
5/14/1999,564.3553999
5/17/1999,562.0043218
5/18/1999,556.774446
5/19/1999,566.3544313
5/20/1999,564.0176143
5/21/1999,559.670068
5/24/1999,553.7782718
5/25/1999,548.1160634
5/26/1999,549.3122418
5/27/1999,539.5400996
5/28/1999,544.5428096
5/31/1999,544.5428096
6/1/1999,550.2857955
6/2/1999,549.9936025
6/3/1999,553.3074328
6/4/1999,560.135234
6/7/1999,564.2681116
6/8/1999,558.9012174
6/9/1999,555.6251853
6/10/1999,550.105071
6/11/1999,548.347378
6/14/1999,552.6522822
6/15/1999,554.4502175
6/16/1999,562.8226195
6/17/1999,566.9687872
6/18/1999,568.99263
6/21/1999,565.3483729
6/22/1999,562.4461078
6/23/1999,562.3425063
6/24/1999,558.0432156
6/25/1999,556.1290263
6/28/1999,562.2123924
6/29/1999,571.056802
6/30/1999,577.8984135
7/1/1999,580.5040808
7/2/1999,583.3481687
7/5/1999,583.3481687
7/6/1999,582.631648
7/7/1999,584.3548538
7/8/1999,583.6395132
7/9/1999,584.5352313
7/12/1999,580.5869535
7/13/1999,580.0770701
7/14/1999,582.1839454
7/15/1999,584.8298081
7/16/1999,588.8651766
7/19/1999,589.8197037
7/20/1999,582.5392554
7/21/1999,583.6678747
7/22/1999,578.4439756
7/23/1999,577.1082086
7/26/1999,571.7142742
7/27/1999,578.0801253
7/28/1999,574.1324553
7/29/1999,563.9394398
7/30/1999,558.5144025
8/2/1999,557.3915975
8/3/1999,554.8540078
8/4/1999,549.2189727
8/5/1999,553.2597431
8/6/1999,547.4442407
8/9/1999,544.1328021
8/10/1999,538.353385
8/11/1999,543.9962362
8/12/1999,543.2255754
8/13/1999,551.1230718
8/16/1999,555.3070874
8/17/1999,559.4284515
8/18/1999,556.0137852
8/19/1999,551.5124327
8/20/1999,556.1998869
8/23/1999,566.2618435
8/24/1999,565.613532
8/25/1999,570.4743163
8/26/1999,566.0844584
8/27/1999,558.7282084
8/30/1999,549.5068155
8/31/1999,546.6725538
9/1/1999,551.0772127
9/2/1999,547.4251134
9/3/1999,558.9803415
9/6/1999,558.9803415
9/7/1999,562.6012753
9/8/1999,564.4052795
9/9/1999,563.3811412
9/10/1999,560.9454149
9/13/1999,558.9447345
9/14/1999,554.2087324
9/15/1999,550.8618151
9/16/1999,546.0816536
9/17/1999,553.2871499
9/20/1999,554.2400381
9/21/1999,546.1588015
9/22/1999,545.048511
9/23/1999,534.2262815
9/24/1999,532.048501
9/27/1999,536.031322
9/28/1999,531.674581
9/29/1999,533.3017692
9/30/1999,542.0797503
10/1/1999,536.2487636
10/4/1999,544.5857832
10/5/1999,542.6841704
10/6/1999,549.0174907
10/7/1999,548.199059
10/8/1999,553.0941258
10/11/1999,551.2904029
10/12/1999,537.4328763
10/13/1999,526.1979777
10/14/1999,524.7195935
10/15/1999,512.6128609
10/18/1999,511.0245986
10/19/1999,512.0494069
10/20/1999,521.1434863
10/21/1999,520.1590391
10/22/1999,531.5779415
10/25/1999,527.9284949
10/26/1999,525.8893204
10/27/1999,529.9994504
10/28/1999,545.425838
10/29/1999,550.6747392
11/1/1999,537.5553492
11/2/1999,536.7717446
11/3/1999,541.4960861
11/4/1999,539.6045477
11/5/1999,543.1539426
11/8/1999,545.0319829
11/9/1999,543.0529656
11/10/1999,544.6211161
11/11/1999,546.2044331
11/12/1999,550.5448229
11/15/1999,552.3230186
11/16/1999,563.7779696
11/17/1999,564.8835023
11/18/1999,566.5166581
11/19/1999,561.2080042
11/22/1999,559.9705703
11/23/1999,553.4324373
11/24/1999,552.1533117
11/25/1999,552.1533117
11/26/1999,550.8900137
11/29/1999,544.2566098
11/30/1999,540.2646466
12/1/1999,546.2982394
12/2/1999,547.7560056
12/3/1999,554.501926
12/6/1999,552.0968343
12/7/1999,550.8030707
12/8/1999,556.0858294
12/9/1999,550.6105395
12/10/1999,556.711603
12/13/1999,559.6124591
12/14/1999,558.7974302
12/15/1999,550.7725771
12/16/1999,559.9652704
12/17/1999,566.943922
12/20/1999,565.3372797
12/21/1999,571.7713497
12/22/1999,572.3794845
12/23/1999,579.1072063
12/24/1999,579.1072063
12/27/1999,584.8534564
12/28/1999,585.2040978
12/29/1999,587.652957
12/30/1999,587.7666938
12/31/1999,592.5323954
1/3/2000,576.9757672
1/4/2000,558.0105337
1/5/2000,560.8240593
1/6/2000,567.2033442
1/7/2000,582.3074827
1/10/2000,584.253143
1/11/2000,577.1184338
1/12/2000,576.808908
1/13/2000,585.0819249
1/14/2000,582.2314075
1/17/2000,582.2314075
1/18/2000,578.4287502
1/19/2000,580.3323448
1/20/2000,573.8872434
1/21/2000,570.5753461
1/24/2000,552.6932463
1/25/2000,549.6574156
1/26/2000,557.0114283
1/27/2000,558.5189745
1/28/2000,540.898291
1/31/2000,540.0708567
2/1/2000,543.3310251
2/2/2000,539.6051868
2/3/2000,546.9415818
2/4/2000,548.9940134
2/7/2000,538.1258659
2/8/2000,541.2094518
2/9/2000,530.7014726
2/10/2000,530.0703026
2/11/2000,520.3265393
2/14/2000,523.4898961
2/15/2000,531.8946186
2/16/2000,529.3735553
2/17/2000,530.1695855
2/18/2000,513.9899053
2/21/2000,513.9899053
2/22/2000,521.0351361
2/23/2000,519.7547831
2/24/2000,517.5531204
2/25/2000,510.2783311
2/28/2000,514.3179823
2/29/2000,520.8693006
3/1/2000,522.5121661
3/2/2000,524.7334129
3/3/2000,536.0201302
3/6/2000,531.1042933
3/7/2000,511.7420563
3/8/2000,517.1794462
3/9/2000,524.4932014
3/10/2000,526.8433554
3/13/2000,520.1098222
3/14/2000,513.4223959
3/15/2000,532.3135654
3/16/2000,555.676828
3/17/2000,555.2558738
3/20/2000,555.65796
3/21/2000,572.9005386
3/22/2000,571.3028145
3/23/2000,589.3985201
3/24/2000,592.3551364
3/27/2000,588.6553632
3/28/2000,582.6843659
3/29/2000,589.2746443
3/30/2000,583.9241144
3/31/2000,586.4768941
4/3/2000,588.5014993
4/4/2000,576.3185615
4/5/2000,576.4227178
4/6/2000,587.9906471
4/7/2000,593.1006523
4/10/2000,592.8599256
4/11/2000,596.5943331
4/12/2000,585.6664585
4/13/2000,574.228641
4/14/2000,546.7504925
4/17/2000,560.8221784
4/18/2000,572.4161602
4/19/2000,573.2259455
4/20/2000,583.3192813
4/21/2000,583.3192813
4/24/2000,587.5592152
4/25/2000,608.7613518
4/26/2000,599.3451487
4/27/2000,599.9028298
4/28/2000,596.1422509
5/1/2000,602.2648502
5/2/2000,598.8595821
5/3/2000,585.0735436
5/4/2000,584.0301952
5/5/2000,593.7696217
5/8/2000,594.0342386
5/9/2000,590.5913983
5/10/2000,580.1565763
5/11/2000,587.3351187
5/12/2000,594.9868754
5/15/2000,605.0822038
5/16/2000,610.4640935
5/17/2000,603.8782167
5/18/2000,599.2223707
5/19/2000,587.1756856
5/22/2000,577.0363329
5/23/2000,571.2368956
5/24/2000,581.1622316
5/25/2000,577.3451702
5/26/2000,568.1300606
5/29/2000,568.1300606
5/30/2000,585.2794059
5/31/2000,589.363301
6/1/2000,597.7111603
6/2/2000,604.0514197
6/5/2000,596.3950482
6/6/2000,594.894411
6/7/2000,592.7977103
6/8/2000,584.3142254
6/9/2000,580.4528553
6/12/2000,578.6147829
6/13/2000,585.1176762
6/14/2000,585.1702102
6/15/2000,590.5901154
6/16/2000,583.5972654
6/19/2000,580.9659303
6/20/2000,572.6983256
6/21/2000,567.783235
6/22/2000,559.281348
6/23/2000,561.6623182
6/26/2000,568.8757067
6/27/2000,567.5365848
6/28/2000,574.0935576
6/29/2000,568.9701065
6/30/2000,580.8395206
7/3/2000,582.1570607
7/4/2000,582.1570607
7/5/2000,576.3976503
7/6/2000,579.0016308
7/7/2000,583.923882
7/10/2000,588.6169006
7/11/2000,594.7291654
7/12/2000,599.2959692
7/13/2000,599.0767455
7/14/2000,601.7440021
7/17/2000,605.8727947
7/18/2000,601.3828971
7/19/2000,601.3730207
7/20/2000,607.5190731
7/21/2000,605.7316437
7/24/2000,604.7428663
7/25/2000,604.4533597
7/26/2000,593.1273839
7/27/2000,591.9900375
7/28/2000,580.2758634
7/31/2000,588.4714175
8/1/2000,594.7025334
8/2/2000,593.7635704
8/3/2000,591.236821
8/4/2000,596.7832516
8/7/2000,604.5207433
8/8/2000,608.1909227
8/9/2000,612.481295
8/10/2000,617.7046554
8/11/2000,622.3984817
8/14/2000,625.2790425
8/15/2000,620.6128261
8/16/2000,617.8062233
8/17/2000,619.0396775
8/18/2000,616.0965813
8/21/2000,620.7138014
8/22/2000,619.6309516
8/23/2000,623.3012907
8/24/2000,631.1389492
8/25/2000,635.6016293
8/28/2000,636.9954688
8/29/2000,635.05777
8/30/2000,623.2570346
8/31/2000,631.3747973
9/1/2000,631.0195084
9/4/2000,631.0195084
9/5/2000,634.1029892
9/6/2000,637.9622209
9/7/2000,636.6003712
9/8/2000,634.4240332
9/11/2000,632.487818
9/12/2000,631.8442503
9/13/2000,633.4922248
9/14/2000,630.6357376
9/15/2000,618.6379177
9/18/2000,613.0690899
9/19/2000,607.2079607
9/20/2000,605.4294114
9/21/2000,611.9173633
9/22/2000,612.3601415
9/25/2000,617.0231221
9/26/2000,618.7530613
9/27/2000,622.1998012
9/28/2000,626.5990116
9/29/2000,619.0473316
10/2/2000,616.9359112
10/3/2000,621.9396579
10/4/2000,626.1107648
10/5/2000,627.1241432
10/6/2000,619.7777108
10/9/2000,615.4642666
10/10/2000,613.1450086
10/11/2000,603.2152037
10/12/2000,587.5401425
10/13/2000,603.6654231
10/16/2000,609.0321428
10/17/2000,592.3785477
10/18/2000,586.3655358
10/19/2000,597.33806
10/20/2000,593.4481637
10/23/2000,586.25912
10/24/2000,606.4101622
10/25/2000,601.1971358
10/26/2000,600.3405478
10/27/2000,603.8053365
10/30/2000,621.0470033
10/31/2000,634.3578869
11/1/2000,630.5193126
11/2/2000,630.6893241
11/3/2000,626.712382
11/6/2000,635.0106856
11/7/2000,636.2261349
11/8/2000,633.661182
11/9/2000,632.1370264
11/10/2000,621.479665
11/13/2000,610.7566909
11/14/2000,621.3898262
11/15/2000,624.0527354
11/16/2000,623.6193661
11/17/2000,622.508309
11/20/2000,612.3160841
11/21/2000,619.0988769
11/22/2000,604.1039462
11/23/2000,604.1039462
11/24/2000,613.9930758
11/27/2000,614.6204027
11/28/2000,611.8144511
11/29/2000,613.0293645
11/30/2000,608.3106795
12/1/2000,614.9123469
12/4/2000,620.4820091
12/5/2000,643.6494874
12/6/2000,638.1569627
12/7/2000,633.1823342
12/8/2000,648.1453732
12/11/2000,649.3053808
12/12/2000,636.8064207
12/13/2000,631.4282721
12/14/2000,615.9406999
12/15/2000,602.9805886
12/18/2000,611.7345034
12/19/2000,605.3797385
12/20/2000,584.1627519
12/21/2000,590.1482757
12/22/2000,604.8067044
12/25/2000,604.8067044
12/26/2000,611.1011287
12/27/2000,616.3417008
12/28/2000,624.3416178
12/29/2000,621.0290649
1/1/2001,621.0290649
1/2/2001,590.105562
1/3/2001,620.2744992
1/4/2001,620.5108297
1/5/2001,609.4083764
1/8/2001,602.9213228
1/9/2001,599.3593163
1/10/2001,602.2562554
1/11/2001,612.492449
1/12/2001,607.7110725
1/15/2001,607.7110725
1/16/2001,618.6131866
1/17/2001,612.8231303
1/18/2001,618.2221841
1/19/2001,610.8970109
1/22/2001,605.7955262
1/23/2001,617.3931701
1/24/2001,614.4661633
1/25/2001,615.4364077
1/26/2001,608.0913448
1/29/2001,609.6182939
1/30/2001,621.1011136
1/31/2001,622.1504584
2/1/2001,622.2667357
2/2/2001,617.650329
2/5/2001,625.6190347
2/6/2001,625.1964713
2/7/2001,622.0749967
2/8/2001,622.5652835
2/9/2001,612.5215597
2/12/2001,623.4135085
2/13/2001,624.9610215
2/14/2001,619.5731806
2/15/2001,631.6076653
2/16/2001,621.0568752
2/19/2001,621.0568752
2/20/2001,621.7866768
2/21/2001,614.4959011
2/22/2001,611.311626
2/23/2001,604.3577568
2/26/2001,619.8211123
2/27/2001,618.3398291
2/28/2001,608.1678956
3/1/2001,601.7910286
3/2/2001,599.4966054
3/5/2001,606.4019066
3/6/2001,610.9466604
3/7/2001,617.9506369
3/8/2001,620.565786
3/9/2001,605.1821672
3/12/2001,573.5643089
3/13/2001,580.4664351
3/14/2001,565.7660722
3/15/2001,566.7573628
3/16/2001,553.0981214
3/19/2001,562.0760975
3/20/2001,551.1739782
3/21/2001,542.3446141
3/22/2001,531.3987474
3/23/2001,546.1493205
3/26/2001,554.977656
3/27/2001,565.9501951
3/28/2001,558.0909172
3/29/2001,556.5643615
3/30/2001,561.4413499
4/2/2001,557.6610577
4/3/2001,537.2672755
4/4/2001,538.7107758
4/5/2001,562.2222484
4/6/2001,552.4454563
4/9/2001,560.9786521
4/10/2001,578.454339
4/11/2001,570.9186644
4/12/2001,582.6378649
4/13/2001,582.6378649
4/16/2001,580.2336483
4/17/2001,586.5739023
4/18/2001,611.2610944
4/19/2001,617.3551988
4/20/2001,612.389182
4/23/2001,603.3668055
4/24/2001,598.320041
4/25/2001,610.8589805
4/26/2001,621.483776
4/27/2001,630.0387602
4/30/2001,623.1994862
5/1/2001,626.3257833
5/2/2001,627.8777447
5/3/2001,620.9674379
5/4/2001,630.920317
5/7/2001,631.2627948
5/8/2001,630.1058876
5/9/2001,629.944247
5/10/2001,635.4724061
5/11/2001,629.7437068
5/14/2001,634.5829835
5/15/2001,638.3686483
5/16/2001,658.527745
5/17/2001,664.4499647
5/18/2001,669.8158532
5/21/2001,676.9255157
5/22/2001,673.6274228
5/23/2001,661.3764113
5/24/2001,661.695445
5/25/2001,651.8482718
5/28/2001,651.8482718
5/29/2001,649.1833255
5/30/2001,641.8946274
5/31/2001,645.7989612
6/1/2001,647.0214345
6/4/2001,650.671438
6/5/2001,654.4507934
6/6/2001,648.5430613
6/7/2001,649.5407153
6/8/2001,641.7327819
6/11/2001,634.8371083
6/12/2001,640.0903508
6/13/2001,634.4415454
6/14/2001,628.4411942
6/15/2001,628.213759
6/18/2001,629.117692
6/19/2001,623.8282727
6/20/2001,631.075319
6/21/2001,634.7316183
6/22/2001,631.785364
6/25/2001,622.5785097
6/26/2001,619.4374047
6/27/2001,617.7513324
6/28/2001,624.4923961
6/29/2001,624.9818264
7/2/2001,631.6993646
7/3/2001,629.8404888
7/4/2001,629.8404888
7/5/2001,626.1987882
7/6/2001,612.1971171
7/9/2001,613.7303441
7/10/2001,606.7161672
7/11/2001,599.6533356
7/12/2001,620.1628452
7/13/2001,623.6864407
7/16/2001,615.2942915
7/17/2001,621.4091792
7/18/2001,620.898742
7/19/2001,624.8837617
7/20/2001,624.320465
7/23/2001,613.4604081
7/24/2001,599.0260773
7/25/2001,602.1407362
7/26/2001,605.2782553
7/27/2001,609.8575526
7/30/2001,604.4856226
7/31/2001,606.349259
8/1/2001,604.1425556
8/2/2001,600.830982
8/3/2001,602.6491811
8/6/2001,593.5823527
8/7/2001,600.5009778
8/8/2001,591.2030547
8/9/2001,592.0945049
8/10/2001,598.5304603
8/13/2001,596.5279569
8/14/2001,594.3436072
8/15/2001,593.2393492
8/16/2001,594.6925901
8/17/2001,586.4853286
8/20/2001,591.3410515
8/21/2001,583.9194232
8/22/2001,588.1127842
8/23/2001,587.7499717
8/24/2001,598.2317116
8/27/2001,597.5266407
8/28/2001,588.6228329
8/29/2001,583.6887004
8/30/2001,576.7579815
8/31/2001,581.2631122
9/3/2001,581.2631122
9/4/2001,579.5128749
9/5/2001,580.8313646
9/6/2001,569.289827
9/7/2001,555.0314555
9/10/2001,552.3780278
9/11/2001,552.3785063
9/12/2001,552.3793122
9/13/2001,552.3793122
9/14/2001,552.3793122
9/17/2001,505.6247266
9/18/2001,498.0883047
9/19/2001,483.4054886
9/20/2001,459.2223047
9/21/2001,460.3676375
9/24/2001,490.7144373
9/25/2001,494.5026165
9/26/2001,488.5798209
9/27/2001,493.2035226
9/28/2001,509.1716602
10/1/2001,505.2438566
10/2/2001,512.6374005
10/3/2001,524.0721224
10/4/2001,522.416238
10/5/2001,523.1092216
10/8/2001,517.3413761
10/9/2001,515.557999
10/10/2001,529.1044406
10/11/2001,541.1784819
10/12/2001,536.3182745
10/15/2001,536.7112265
10/16/2001,537.4797025
10/17/2001,523.9140265
10/18/2001,521.9729559
10/19/2001,522.4659577
10/22/2001,528.6348301
10/23/2001,526.9884725
10/24/2001,527.8946931
10/25/2001,536.1384575
10/26/2001,544.7993777
10/29/2001,528.6149726
10/30/2001,517.6102641
10/31/2001,519.3087933
11/1/2001,532.1511165
11/2/2001,537.1270179
11/5/2001,545.9272655
11/6/2001,553.1180798
11/7/2001,551.7074948
11/8/2001,556.8280217
11/9/2001,556.8703065
11/12/2001,550.7187626
11/13/2001,561.3740909
11/14/2001,566.1505471
11/15/2001,570.7737716
11/16/2001,569.102202
11/19/2001,576.085718
11/20/2001,571.6619182
11/21/2001,567.4525497
11/22/2001,567.4525497
11/23/2001,574.8794831
11/26/2001,578.8212212
11/27/2001,576.942274
11/28/2001,565.2647473
11/29/2001,570.2109031
11/30/2001,566.8187314
12/3/2001,557.760978
12/4/2001,566.2361796
12/5/2001,577.590008
12/6/2001,580.3023937
12/7/2001,577.7170381
12/10/2001,569.665566
12/11/2001,569.9909523
12/12/2001,570.4677761
12/13/2001,565.9196459
12/14/2001,568.4069086
12/17/2001,575.7249923
12/18/2001,585.8040036
12/19/2001,591.1222706
12/20/2001,588.5388659
12/21/2001,594.0878763
12/24/2001,594.2235045
12/25/2001,594.2235045
12/26/2001,595.0636088
12/27/2001,600.6006787
12/28/2001,601.7419217
12/31/2001,595.4408869
1/1/2002,595.4424274
1/2/2002,595.4719639
1/3/2002,596.2904913
1/4/2002,602.0101344
1/7/2002,592.9993775
1/8/2002,590.6268291
1/9/2002,587.5072434
1/10/2002,586.7834916
1/11/2002,577.7257373
1/14/2002,574.0190609
1/15/2002,573.9413389
1/16/2002,562.0330298
1/17/2002,569.479029
1/18/2002,569.5402533
1/21/2002,569.5402533
1/22/2002,568.101884
1/23/2002,566.4927811
1/24/2002,571.0221216
1/25/2002,577.4116748
1/28/2002,576.5439122
1/29/2002,555.2752728
1/30/2002,561.9991244
1/31/2002,570.0215437
2/1/2002,567.3652686
2/4/2002,547.6145981
2/5/2002,546.1080871
2/6/2002,549.7398178
2/7/2002,550.9575489
2/8/2002,557.1141745
2/11/2002,566.0519739
2/12/2002,562.3010153
2/13/2002,566.6274399
2/14/2002,564.816011
2/15/2002,562.0789828
2/18/2002,562.0789828
2/19/2002,554.6128544
2/20/2002,565.1772531
2/21/2002,562.7921616
2/22/2002,567.7042021
2/25/2002,579.9404848
2/26/2002,580.3825303
2/27/2002,584.7337091
2/28/2002,582.2623494
3/1/2002,595.1712869
3/4/2002,612.6765769
3/5/2002,606.8352666
3/6/2002,620.1185543
3/7/2002,614.7489581
3/8/2002,616.4411675
3/11/2002,621.2712738
3/12/2002,618.9238763
3/13/2002,609.8234515
3/14/2002,610.9201941
3/15/2002,611.802173
3/18/2002,612.3223524
3/19/2002,615.1327065
3/20/2002,606.4671957
3/21/2002,597.9806234
3/22/2002,598.3354303
3/25/2002,587.5121005
3/26/2002,593.329015
3/27/2002,598.1606576
3/28/2002,599.1715439
3/29/2002,599.1715439
4/1/2002,596.6378401
4/2/2002,592.8083583
4/3/2002,585.1630018
4/4/2002,590.8858357
4/5/2002,592.0912032
4/8/2002,593.4755865
4/9/2002,592.9490836
4/10/2002,603.5298314
4/11/2002,581.3899702
4/12/2002,585.2398634
4/15/2002,572.7443769
4/16/2002,584.318941
4/17/2002,580.616011
4/18/2002,577.6399527
4/19/2002,577.090166
4/22/2002,567.2661665
4/23/2002,566.9855128
4/24/2002,563.7996488
4/25/2002,559.825109
4/26/2002,552.8811802
4/29/2002,543.9857602
4/30/2002,555.6622923
5/1/2002,559.0080563
5/2/2002,560.7834325
5/3/2002,559.7717628
5/6/2002,547.6132474
5/7/2002,547.1694458
5/8/2002,566.7542161
5/9/2002,555.9345999
5/10/2002,546.5339987
5/13/2002,551.9885024
5/14/2002,564.9176377
5/15/2002,564.1235462
5/16/2002,567.1809698
5/17/2002,575.6682309
5/20/2002,567.7087615
5/21/2002,560.0679412
5/22/2002,560.5289034
5/23/2002,570.9869452
5/24/2002,564.7167214
5/27/2002,564.7167214
5/28/2002,558.6619155
5/29/2002,552.6080824
5/30/2002,551.6472634
5/31/2002,554.219765
6/3/2002,537.4559383
6/4/2002,534.6037879
6/5/2002,539.8317801
6/6/2002,530.0761043
6/7/2002,531.8599447
6/10/2002,533.7853171
6/11/2002,527.5445479
6/12/2002,531.855488
6/13/2002,527.9200838
6/14/2002,525.0283301
6/17/2002,538.5337272
6/18/2002,543.4094745
6/19/2002,537.0438594
6/20/2002,532.6606097
6/21/2002,523.2496673
6/24/2002,525.5525269
6/25/2002,513.9621097
6/26/2002,515.5414597
6/27/2002,523.5055218
6/28/2002,523.3631316
7/1/2002,514.2081391
7/2/2002,504.2437857
7/3/2002,502.1356895
7/4/2002,502.1356895
7/5/2002,523.3045849
7/8/2002,516.4121032
7/9/2002,505.4879014
7/10/2002,489.4595352
7/11/2002,490.0270501
7/12/2002,491.2007075
7/15/2002,486.053572
7/16/2002,476.4944603
7/17/2002,482.6832263
7/18/2002,470.2209747
7/19/2002,454.0132394
7/22/2002,441.6153478
7/23/2002,433.5376413
7/24/2002,455.4848401
7/25/2002,457.0553367
7/26/2002,466.7644333
7/29/2002,495.8351476
7/30/2002,500.3063622
7/31/2002,499.8981624
8/1/2002,490.4913303
8/2/2002,471.7681575
8/5/2002,455.6363721
8/6/2002,473.3159933
8/7/2002,483.6437779
8/8/2002,497.5220738
8/9/2002,498.8940469
8/12/2002,496.171787
8/13/2002,482.1339776
8/14/2002,493.6346522
8/15/2002,499.0175177
8/16/2002,497.9387668
8/19/2002,510.8537363
8/20/2002,504.7646067
8/21/2002,509.4823298
8/22/2002,515.0722392
8/23/2002,504.5329378
8/26/2002,506.3327144
8/27/2002,504.1026578
8/28/2002,494.8959728
8/29/2002,489.6246577
8/30/2002,490.1552922
9/2/2002,490.1552922
