2.581884181391285241e-02
2.759064634219085543e-02
9.275018365516657370e-02
1.054121408253939352e-01
7.461352219286690457e-02
1.611830091868796389e-01
1.171799928397322388e-01
2.578098763859662523e-01
1.011610577814699707e-01
3.648072897642058027e-02
